k,N,p_bias,source,repetitions,mc_mean,mc_sd,formula_mean,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper,formula_sha256
15,10,1.9,boundary_confirmation,8000,150.589,53.08541312484842,152.18592549838604,0.593512961804103,0.010604529536593259,0.010604529536593259,148.07903905383873,153.09896094616127,0.027734421230638295,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,0.325,blind2,6000,154.30433333333335,47.222925738897686,155.28285942665732,0.609645349819801,0.006341533463030709,0.006341533463030709,151.7261486641979,156.8825180024688,0.02344164663621151,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,0.525,blind2,6000,211.36466666666666,73.33402801451062,209.8496665201709,0.9467382307016927,-0.007167707689218469,0.007167707689218469,207.36091925384542,215.3684140794879,0.025624684022979127,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,0.725,blind2,6000,295.4135,113.99352001254637,293.35289441460446,1.4716500152805132,-0.006975326399760117,0.006975326399760117,289.1899053988919,301.6370946011081,0.027464129362003264,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,0.94,blind2,6000,374.236,158.4201190706357,372.6932423472493,2.0451949428825604,-0.004122419149282026,0.004122419149282026,365.58688908872716,382.8851109112728,0.02661860770654345,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,1.0,blind2,6000,375.10316666666665,160.81081289172081,376.0929672038744,2.076058667399039,0.002638742151935367,0.002638742151935367,366.32353334362716,383.88279998970614,0.02666886773851651,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,1.06,blind2,6000,373.31166666666667,158.41441449041798,368.2234727004421,2.0451212970686257,-0.013629882000896286,0.013629882000896286,364.6628672028747,381.96046613045866,0.035964437809971384,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,1.275,blind2,6000,345.1035,135.14727615503523,341.0005183527537,1.744743832779154,-0.011889133686694807,0.011889133686694807,337.7249941152763,352.4820058847237,0.03257325860692284,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,1.675,blind2,6000,296.4796666666667,102.97195471161915,296.36128701037836,1.3293622190817511,-0.00039928423294338915,0.00039928423294338915,290.8578058684542,302.10152746487915,0.019001030887432768,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,14,1.875,blind2,6000,278.4898333333333,92.06108897894677,277.2802727698415,1.1885035481639334,-0.0043432844532032625,0.0043432844532032625,273.46366258013217,283.51600408653445,0.02199428330962827,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,0.325,blind2,6000,310.3185,68.02549254279076,309.02240408755495,0.8782053324526181,-0.004176663371487764,0.004176663371487764,306.60457759388044,314.0324224061195,0.015953825022836043,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,0.525,blind2,6000,439.652,116.5250884804394,442.10526315789474,1.5043324236669584,0.005580011367842642,0.005580011367842642,433.29019178949216,446.0138082105078,0.020344497834110298,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,0.725,blind2,6000,742.807,247.0735706408482,738.6096399803957,3.1897060812666895,-0.005650673754561111,0.005650673754561111,729.3177618385006,756.2962381614994,0.023385807423951355,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,0.94,blind2,6000,1441.6438333333333,596.3383675006982,1459.1709350489518,7.698695220115741,0.012157719757377795,0.012157719757377795,1409.0861208949202,1474.2015457717464,0.03554418243948243,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,1.0,blind2,6000,1519.6478333333334,648.7111150816239,1510.5101661119454,8.374824484035909,-0.0060130163192775,0.0060130163192775,1484.2307763545116,1555.0648903121553,0.028651360131515924,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,1.06,blind2,6000,1482.1888333333334,616.6311586674907,1446.470289890691,7.9606740275725825,-0.024098510688623943,0.024098510688623943,1448.5232148882178,1515.854451778449,0.04577231132339532,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,1.275,blind2,6000,1248.9116666666666,450.2413164860233,1242.842159183372,5.812590401749571,-0.0048598372849652256,0.0048598372849652256,1224.3302744421803,1273.493058891153,0.024068368094969594,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,1.675,blind2,6000,970.1605,285.63135907196454,970.3050963593306,3.687484989467698,0.00014904375031827077,0.00014904375031827077,954.5661593389536,985.7548406610463,0.016488052573827128,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,28,1.875,blind2,6000,880.0911666666667,241.15400832509664,873.8583732164293,3.11328486038088,-0.007081986146780713,0.007081986146780713,866.9251131569367,893.2572201763967,0.021716977508602242,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,0.325,blind2,6000,623.7881666666667,99.42345194723966,611.9921002506238,1.2835512453803752,-0.018910372216705332,0.018910372216705332,618.3600400618012,629.2162932715322,0.027374041653233983,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,0.525,blind2,6000,881.5271666666666,166.3643675163106,880.4964583918427,2.1477547493100038,-0.0011692303014567155,0.0011692303014567155,872.4443312618355,890.6100020714978,0.011355749044061558,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,0.725,blind2,6000,1526.9718333333333,383.1163327163668,1527.2727272727273,4.9460105875684945,0.00019705271100982285,0.00019705271100982285,1506.0551993033682,1547.8884673632983,0.014088147618475988,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,0.94,blind2,6000,5055.313166666667,1992.6597348509995,4946.4508948112625,25.725126559120028,-0.021534229090536254,0.021534229090536254,4946.521839174549,5164.104494158784,0.042147404180863046,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,1.0,blind2,6000,6034.395666666666,2527.1920475873585,6054.3172590406775,32.625909043245535,0.003301340096748357,0.003301340096748357,5896.420992478195,6172.370340855137,0.026778323115649982,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,1.06,blind2,6000,5615.46,2250.979096574541,5540.273172355601,29.060015178980713,-0.013389255313794288,0.013389255313794288,5492.565458704085,5738.354541295915,0.03451884464698485,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,1.275,blind2,6000,4203.675166666667,1303.8918105523849,4185.2265992609155,16.833170891752076,-0.0043886757835240485,0.0043886757835240485,4132.487839249374,4274.86249408396,0.02096813522004337,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,1.675,blind2,6000,2905.3193333333334,697.296988765413,2883.9509821818624,9.002065416163415,-0.00735490619096752,0.00735490619096752,2867.249680126978,2943.3889865396886,0.020193730638267682,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,56,1.875,blind2,6000,2540.4366666666665,571.4115404099231,2517.0039585802892,7.376891266127862,-0.009223889890206774,0.009223889890206774,2509.2398602384183,2571.6334730949147,0.021243118463876498,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,0.325,blind2,6000,1243.5435,139.0633664116097,1238.7777656792023,1.7953003405990142,-0.0038323824786167266,0.0038323824786167266,1235.9511911010734,1251.1358088989266,0.009877459450705173,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,0.525,blind2,6000,1764.0555,240.76792135112592,1768.421052631579,3.1083004989796263,0.0024747252178738263,0.0024747252178738263,1750.910525309544,1777.2004746904558,0.010000812188240893,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,0.725,blind2,6000,3045.7901666666667,547.5648610129595,3054.5454545454545,7.069031958905236,0.00287455385948983,0.00287455385948983,3015.8952944635653,3075.685038869768,0.0128154847261579,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,0.94,blind2,6000,13308.988166666666,4737.628607312957,13178.810939355024,61.16252232212973,-0.009781151330322804,0.009781151330322804,13050.332413082751,13567.64392025058,0.028658843287831193,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,1.0,blind2,6000,24229.361333333334,10365.602415152229,24241.822225348504,133.81935175763988,0.0005142889176375671,0.0005142889176375671,23663.440505368075,24795.282161298594,0.024441996076150607,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,1.06,blind2,6000,20466.694666666666,7553.503620104252,20290.022922738,97.51531242060402,-0.008632158089327654,0.008632158089327654,20054.303292627534,20879.0860407058,0.028213070094129766,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,1.275,blind2,6000,12838.920166666667,3307.4404117796107,12808.851309183858,42.698872111319446,-0.0023420082913885587,0.0023420082913885587,12658.347022789954,13019.49331054338,0.016178970742965926,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,1.675,blind2,6000,7926.583166666666,1475.7250373339455,7924.8202315593835,19.05152831058563,-0.00022240794932883905,0.00022240794932883905,7846.014425793845,8007.151907539488,0.01028226726941217,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,112,1.875,blind2,6000,6738.4705,1133.2653995750786,6746.081842424476,14.630393397957912,0.0011295356156083014,0.0011295356156083014,6676.59869867619,6800.342301323811,0.010406967212521323,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,128,0.3,boundary_confirmation,8000,1373.06425,140.4357384945809,1369.0624824967813,1.5701192887213342,-0.00291447942309955,0.00291447942309955,1366.4242297323283,1379.7042702676715,0.007713093305731111,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,128,0.975,boundary_confirmation,8000,26649.29575,10437.922235081325,26671.405528167004,116.69951830749191,0.0008296571276936367,0.0008296571276936367,26155.77454281815,27142.81695718185,0.019713848829241876,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,128,1.025,boundary_confirmation,8000,29095.24675,11497.362216639389,28975.03910748459,128.54441739171668,-0.004131521672536021,0.004131521672536021,28551.633571747705,29638.859928252292,0.02239697553733966,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
15,128,1.9,boundary_confirmation,8000,7902.496375,1233.698614642503,7932.62672585937,13.79316983043977,0.0038127636419662495,0.0038127636419662495,7844.165184569149,7960.827565430851,0.011277368490944184,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,10,0.3,boundary_confirmation,8000,109.653375,37.45899922831993,110.06373336400502,0.41880434321817767,0.0037423231524339345,0.0037423231524339345,107.88225522130963,111.42449477869036,0.020220917130628235,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,10,0.975,boundary_confirmation,8000,197.46225,84.52532100603875,196.81233485525348,0.9450218179474678,-0.003291338697632228,0.003291338697632228,193.46576128118858,201.45873871881145,0.023063799034517163,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,10,1.025,boundary_confirmation,8000,198.38675,83.25522568291399,197.3159971115331,0.9308217205454101,-0.005397300416821682,0.005397300416821682,194.45031336463848,202.32318663536154,0.024748471033390174,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,10,1.9,boundary_confirmation,8000,159.782,56.31687513350772,160.67394639639917,0.629641805394454,0.005582270821489048,0.005582270821489048,157.1192505011404,162.4447494988596,0.022624190759062746,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,0.325,blind2,6000,165.02566666666667,51.44825713033611,165.49817554679157,0.6641941435239624,0.002863244788941351,0.002863244788941351,162.21679564244053,167.8345376908928,0.02022836101129677,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,0.525,blind2,6000,224.25766666666667,78.14349626738218,222.74805566126867,1.0088281988599754,-0.006731591511838316,0.006731591511838316,219.99134134021068,228.52399199312265,0.025274966892875783,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,0.725,blind2,6000,310.33633333333336,118.72233732025896,308.6983076447803,1.5326987842139408,-0.005278227241261009,0.005278227241261009,303.85456404069305,316.81810262597367,0.025629201468892582,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,0.94,blind2,6000,387.74316666666664,162.28287389154357,387.00341450553526,2.095062893188756,-0.001907840613906485,0.001907840613906485,378.88316464468716,396.6031686886461,0.02420493566617765,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,1.0,blind2,6000,391.339,165.4410515438132,390.3295900449453,2.135834791360771,-0.0025793748005046957,0.0025793748005046957,382.3065739895004,400.3714260104996,0.02508130029561839,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,1.06,blind2,6000,387.53833333333336,160.10052225636247,382.7419402541062,2.0668888547266726,-0.012376564243263152,0.012376564243263152,378.79747906512915,396.27918760153756,0.03416088397012451,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,1.275,blind2,6000,362.95466666666664,141.38239556318445,356.5070694312898,1.8252388782104092,-0.017764194340276273,0.017764194340276273,355.23574796302523,370.67358537030805,0.0382183044547556,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,1.675,blind2,6000,311.9153333333333,110.70812171166294,313.1376952712148,1.4292357055972478,0.003918890183494733,0.003918890183494733,305.871108464168,317.9595582024986,0.02375702250380418,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,14,1.875,blind2,6000,293.6091666666667,96.92082175804089,294.35512644688777,1.2512424285654327,0.002540655622881047,0.002540655622881047,288.3176737558248,298.9006595775086,0.020940279561828312,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,0.325,blind2,6000,331.9986666666667,73.8743385838801,329.9700948217786,0.9537136101581855,-0.0061101806981797005,0.0061101806981797005,327.9654204372278,336.03191289610555,0.018039411858483567,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,0.525,blind2,6000,469.8881666666667,127.8680388755006,471.5789473684211,1.6507692835900547,0.0035982619305964364,0.0035982619305964364,462.9070783003081,476.86925503302524,0.018733498524053926,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,0.725,blind2,6000,789.5196666666667,266.4531869391455,785.1510251856866,3.4398958518640073,-0.005533290259157629,0.005533290259157629,774.9723782286923,804.0669551046411,0.023525316889179693,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,0.94,blind2,6000,1500.506,603.0110070939387,1520.5281218654802,7.784838626848623,0.013343580009330272,0.013343580009330272,1467.5839878738234,1533.4280121261768,0.03607570975774954,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,1.0,blind2,6000,1575.1821666666667,650.3233452605486,1568.0561149251,8.39563828614667,-0.004523954049484032,0.004523954049484032,1539.6770883070137,1610.6872450263197,0.026467664801382962,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,1.06,blind2,6000,1537.778,616.9759351871838,1506.3664877045467,7.9651250733023655,-0.020426558511991554,0.020426558511991554,1504.0935581227602,1571.4624418772398,0.04142380526443301,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,1.275,blind2,6000,1314.2268333333334,463.32825537122505,1309.120616467449,5.9815420562669726,-0.003885339072657042,0.003885339072657042,1288.9309460903407,1339.522720576326,0.02269622130470217,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,1.675,blind2,6000,1028.9153333333334,306.3833012520481,1038.8016091746274,3.955391411017441,0.009608444466723893,0.009608444466723893,1012.1880188392107,1045.6426478274561,0.02629312918160953,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,28,1.875,blind2,6000,946.2231666666667,260.61953134788695,940.7167000517647,3.3645836820224932,-0.005819416400784146,0.005819416400784146,931.9943727136286,960.4519606197047,0.020547889303288325,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,0.325,blind2,6000,664.5788333333334,105.37763136851054,652.6557823351839,1.360419371176752,-0.01794076248012138,0.01794076248012138,658.8256321198745,670.3320345467922,0.026369398000737343,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,0.525,blind2,6000,942.9358333333333,180.83590255601283,939.4292254015252,2.3345814633194166,-0.003718819253492677,0.003718819253492677,933.0629094451136,952.808757221553,0.01404220072351492,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,0.725,blind2,6000,1634.6743333333334,414.416203921735,1629.090909090909,5.350090187291255,-0.0034156187128961493,0.0034156187128961493,1612.0488503317104,1657.2998163349564,0.01702100426610198,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,0.94,blind2,6000,5245.717833333333,2019.9530667684576,5198.3433691205355,26.07748195904945,-0.009031073671512001,0.009031073671512001,5135.436398042552,5355.999268624114,0.029435384808048748,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,1.0,blind2,6000,6339.473666666667,2628.048685930779,6285.699969191038,33.927962645440644,-0.008482359940758853,0.008482359940758853,6195.992619573745,6482.954713759588,0.03042667321890924,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,1.06,blind2,6000,5904.7283333333335,2334.186739920357,5790.249513655854,30.134221235499087,-0.019387652270338118,0.019387652270338118,5777.290984342377,6032.16568232429,0.04010436407231144,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,1.275,blind2,6000,4424.892833333333,1388.387374353972,4459.844092391261,17.92400392985859,0.007898780913886825,0.007898780913886825,4349.09238286628,4500.693283800387,0.025465476420160504,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,1.675,blind2,6000,3137.889833333333,781.9240682901383,3129.4078432417605,10.094596314954854,-0.0027030872790592547,0.0027030872790592547,3095.199876839741,3180.579789826925,0.016088873716936125,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,56,1.875,blind2,6000,2774.5903333333335,617.487434659105,2743.6087423966123,7.971728503090181,-0.011166185712000438,0.011166185712000438,2740.87796561126,2808.302701055407,0.023036675723910216,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,0.325,blind2,6000,1327.2556666666667,147.26353495013586,1320.2143511982722,1.901164061218367,-0.00530516888737675,0.00530516888737675,1319.2156610509537,1335.2956722823797,0.011294368278996547,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,0.525,blind2,6000,1882.3461666666667,259.417077705651,1886.3157894736844,3.349060072252606,0.002108869705962348,0.002108869705962348,1868.1830219189087,1896.5093114144247,0.009706098033237964,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,0.725,blind2,6000,3244.900666666667,584.4780953182706,3258.181818181818,7.545579764635644,0.004092930070735947,0.004092930070735947,3212.990478104296,3276.8108552290378,0.014065195768705019,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,0.94,blind2,6000,14198.263333333334,4965.616595887341,13978.614875963713,64.10583459840946,-0.015470093222876902,0.015470093222876902,13927.16033876017,14469.366327906499,0.03391658216547422,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,1.0,blind2,6000,25338.552,10756.661976550886,25169.750895745423,138.86790898654712,-0.006661829146929026,0.006661829146929026,24751.280869186256,25925.823130813744,0.029162901839351885,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,1.06,blind2,6000,21328.192166666668,7784.128759340741,21344.703175675313,100.49267016553631,0.0007741401089985563,0.0007741401089985563,20903.20957365935,21753.174759673984,0.02112085230070604,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,1.275,blind2,6000,13907.274333333333,3613.1507018676866,13837.270085138422,46.64557498557063,-0.0050336425756068665,0.0050336425756068665,13710.010618705881,14104.538047960785,0.018949075957932826,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,1.675,blind2,6000,8722.452166666666,1668.80508641604,8704.675864492932,21.54418102585184,-0.002037993655232279,0.002037993655232279,8631.342020011158,8813.562313322174,0.012354419808736639,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,112,1.875,blind2,6000,7431.8465,1301.241915001963,7441.405991589435,16.798960887298833,0.001286287545017959,0.001286287545017959,7360.803846382053,7502.889153617946,0.010950182465057745,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,128,0.3,boundary_confirmation,8000,1463.722875,147.66532584798503,1459.0325671812268,1.6509485325787565,-0.0032043687359693245,0.0032043687359693245,1456.7410285912897,1470.7047214087102,0.007936436225147392,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,128,0.975,boundary_confirmation,8000,27986.8965,11053.160898449756,28020.439972429045,123.57809567588151,0.0011985420544591728,0.0011985420544591728,27464.285851355362,28509.507148644636,0.020250084931527024,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,128,1.025,boundary_confirmation,8000,30742.641125,12096.388107033777,30286.0834266651,135.24173044773764,-0.01485095885153551,0.01485095885153551,30170.705070422086,31314.57717957791,0.032843929107353675,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
16,128,1.9,boundary_confirmation,8000,8737.30525,1420.402877483791,8776.313917641299,15.88058694745031,0.0044646108296719205,0.0044646108296719205,8670.146391465458,8804.464108534541,0.012245182651165809,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,10,0.3,boundary_confirmation,8000,115.836875,39.55955491448942,116.47864558379658,0.4422892697421711,0.005540296074083242,0.005540296074083242,113.96643767949976,117.70731232050025,0.02204340115781922,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,10,0.975,boundary_confirmation,8000,205.475625,85.93128609011106,203.90323703592952,0.9607409854573522,-0.007652430618329967,0.007652430618329967,201.4126600639952,209.53858993600483,0.026894105290087178,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,10,1.025,boundary_confirmation,8000,204.06025,84.27455366234148,204.49480991734524,0.9422181538122469,0.0021295667203447997,0.0021295667203447997,200.0756179514526,208.04488204854738,0.02208760873083948,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,10,1.9,boundary_confirmation,8000,168.6725,59.38367449349647,168.97429268896235,0.6639296646058925,0.0017892228369315495,0.0017892228369315495,165.86474745472574,171.48025254527428,0.01874747516849773,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,0.325,blind2,6000,174.21916666666667,53.84331883470853,175.68236086538283,0.6951142571712077,0.008398583386153456,0.008398583386153456,171.27953476155,177.15879857178334,0.025705500134399095,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,0.525,blind2,6000,236.23483333333334,81.60765071209939,235.54668499200224,1.0535502404369093,-0.0029129842183777594,0.0029129842183777594,231.77937889763348,240.6902877690332,0.021370213250842762,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,0.725,blind2,6000,327.00483333333335,125.03087324010319,323.82773762444225,1.6141416327356342,-0.00971574541117721,0.00971574541117721,320.1786429710803,333.8310236955864,0.029965118161893622,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,0.94,blind2,6000,402.4338333333333,162.98114235732788,401.17195488618967,2.1040775003193035,-0.003135617193742388,0.003135617193742388,393.5357086193508,411.3319580473158,0.024700252344500462,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,1.0,blind2,6000,409.2083333333333,167.35584222511235,404.4463755454211,2.160554632761254,-0.011637001009051287,0.011637001009051287,400.07136733718306,418.34529932948357,0.03322356867960363,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,1.06,blind2,6000,399.9646666666667,165.0571710948781,397.1125950336224,2.130878916075237,-0.007130808970736401,0.007130808970736401,390.95319900791554,408.97613432541783,0.029007901185636675,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,14,1.275,blind2,6000,375.63916666666665,144.57327855261082,371.75741411161124,1.8664330004695586,-0.010333726883437555,0.010333726883437555,367.7460383926604,383.5322949406729,0.030701145599441815,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
