k,N,p_bias,formula_mean,refined,repetitions,mc_mean,mc_sd,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
29,14,0.525,382.99432757439325,False,6000,382.6123333333333,124.77161018038808,1.6107945610270895,0.0009983845469172254,0.0009983845469172254,375.87649177962896,389.34817488703766,0.018936634640448258
29,14,0.725,493.1007868803803,False,6000,503.6855,173.39156273808365,2.2384754495249215,-0.021014528152229248,0.021014528152229248,494.3248923131682,513.0461076868318,0.038876273511515014
29,14,0.94,561.8054652362454,False,6000,561.827,203.63030870044102,2.6288559812662777,-3.832988402947909e-05,3.832988402947909e-05,550.8339424209959,572.8200575790041,0.01991802242074625
29,14,1.0,565.2520638056969,False,6000,567.3353333333333,202.2501332614879,2.611037992966578,-0.003672025000446043,0.003672025000446043,556.4167850362055,578.2538816304611,0.022484618327340722
29,14,1.06,559.7973301512174,False,6000,565.6893333333334,204.79762082880362,2.6439259160428588,-0.010415616549453551,0.010415616549453551,554.633257977056,576.7454086896107,0.029385719041786773
29,14,1.275,540.7864780267963,False,6000,543.661,193.28900861786067,2.4953503712730543,-0.005287342614613937,0.005287342614613937,533.2262213332809,554.095778666719,0.024019855686227887
29,14,1.675,507.7082358802739,False,6000,510.49966666666666,170.0488932755506,2.195321772324033,-0.005468036452637774,0.005468036452637774,501.3195142278956,519.6798191054378,0.023036459729707137
29,14,1.875,492.291786429581,False,6000,492.26466666666664,157.48350324352873,2.0331032845486283,5.509183321648205e-05,5.509183321648205e-05,483.7628614592395,500.7664718740938,0.01763038391292482
29,28,0.325,601.4814814814814,False,6000,602.6338333333333,136.4935377088537,1.7621239947044147,-0.0019121924261668638,0.0019121924261668638,595.265179183706,610.0024874829606,0.013968805334940937
29,28,0.525,854.7368421052632,False,6000,848.7805,229.41968940219053,2.961795454489207,0.0070175293910065975,0.0070175293910065975,836.3951931591324,861.1658068408675,0.02192940501828189
29,28,0.725,1370.5358445223537,False,6000,1381.4365,437.8531015354016,5.652659234439585,-0.00789081183076189,0.00789081183076189,1357.798838263676,1405.074161736324,0.024581134686363804
29,28,0.94,2258.782412543438,False,6000,2237.5871666666667,798.566848738386,10.309453686657022,0.00947236657079419,0.00947236657079419,2194.476239787018,2280.6980935463152,0.02930365414330538
29,28,1.0,2275.5389568034334,False,6000,2284.9533333333334,820.0259434393165,10.586489407994993,-0.004120161402231402,0.004120161402231402,2240.6839292842196,2329.222737382447,0.023047937716486055
29,28,1.06,2231.394092681491,False,6000,2252.791,794.2255452253145,10.253407699300496,-0.009497954900613934,0.009497954900613934,2209.914439997226,2295.6675600027743,0.027997724252898926
29,28,1.275,2083.709655960436,False,6000,2103.153,696.4363614324386,8.990954765070414,-0.009244854767847954,0.009244854767847954,2065.555625276173,2140.7503747238266,0.0266451985420062
29,28,1.675,1849.405105421469,False,6000,1840.0163333333333,548.9163933919062,7.086480166890306,0.005102548231801424,0.005102548231801424,1810.3828786814843,1869.6497879851822,0.021554681719264224
29,28,1.875,1749.6460336252635,False,6000,1752.6435,499.978860771086,6.454699337407242,-0.0017102544668875358,0.0017102544668875358,1725.6519561585228,1779.635043841477,0.01685121357886954
29,56,0.325,1182.5905476603095,False,6000,1202.3883333333333,192.24612946152575,2.4818868592577474,-0.0164653840395633,0.0164653840395633,1192.0098548838398,1212.7668117828268,0.0248821651692106
29,56,0.525,1709.1426856757173,False,6000,1712.8395,330.88061553482714,4.271650378497482,-0.0021582958148050305,0.0021582958148050305,1694.976787511057,1730.7022124889431,0.012457097851756305
29,56,0.725,2952.7272727272725,False,6000,2937.1141666666667,749.4887253038112,9.675857837572954,0.00531579815241745,0.00531579815241745,2896.6527404445033,2977.57559288883,0.01935838959908054
29,56,0.94,8228.907526265653,False,6000,8180.628,2785.720654374741,35.963499005264666,0.005901689487121729,0.005901689487121729,8030.239839475169,8331.01616052483,0.024739944355568477
29,56,1.0,9131.217230375027,False,6000,9075.663166666667,3204.3869671669177,41.36845786213855,0.006121212597708557,0.006121212597708557,8902.673150296869,9248.653183036466,0.02567139961445597
29,56,1.06,8775.239646230943,False,6000,8820.142833333333,3096.4023907420155,39.97438297500219,-0.005090981852662454,0.005090981852662454,8652.982404287048,8987.303262379619,0.023595911916799772
29,56,1.275,7688.386418853021,False,6000,7744.2285,2400.060895617344,30.98465292869877,-0.007210799777793176,0.007210799777793176,7614.660324284807,7873.7966757151935,0.023547757771549493
29,56,1.675,6250.383615533756,False,6000,6244.945333333333,1638.633774455421,21.154671063329488,0.0008708294324683746,0.0008708294324683746,6156.483082559117,6333.407584107549,0.015252300983438438
29,56,1.875,5726.9927188886695,False,6000,5735.891833333333,1396.8748186612168,18.03357636470466,-0.0015514787766651476,0.0015514787766651476,5660.4810292629345,5811.302637403732,0.014507920818374154
29,112,0.325,2374.0350575299185,False,6000,2403.4615,270.9126392906723,3.4974671341662367,-0.01224335920091975,0.01224335920091975,2388.8361809028142,2418.0868190971855,0.018217609566109072
29,112,0.525,3402.4754585005867,False,6000,3424.2475,471.4205477057789,6.086013101081536,-0.006358197384801555,0.006358197384801555,3398.797687258818,3449.697312741182,0.013688694966420778
29,112,0.725,5905.454545454545,False,6000,5931.711333333334,1053.5500723572893,13.601272948784668,-0.004426511406790519,0.004426511406790519,5874.835042757035,5988.587623909632,0.013881917352795425
29,112,0.94,23966.209405729962,False,6000,24774.977,8203.841220383649,105.91113473825267,-0.03264453461531113,0.03264453461531113,24332.08959546654,25217.86440453346,0.04963366360945631
29,112,1.0,36582.99172782268,False,6000,36557.237,12739.676387971662,164.46851495562035,0.0007045042223152018,0.0007045042223152018,35869.4808552265,37244.9931447735,0.019891865050291502
29,112,1.06,33757.04972076641,False,6000,33771.98933333333,11151.38370657717,143.96374460914038,-0.000442366969249785,0.000442366969249785,33169.97775679386,34374.000909872804,0.01794819260999081
29,112,1.275,26565.56805634619,False,6000,26747.9185,7256.071996518561,93.67548667132796,-0.0068173694956416755,0.0068173694956416755,26356.196767787376,27139.640232212623,0.021152534482938856
29,112,1.675,19429.00740815064,False,6000,19388.116666666665,4193.00549326693,54.13146815326345,0.0021090620707000488,0.0021090620707000488,19161.755713276507,19614.477620056823,0.013947140276345582
29,112,1.875,17283.91471062083,False,6000,17284.820333333333,3451.894159868614,44.56376198013928,-5.239410621800664e-05,5.239410621800664e-05,17098.468549562836,17471.17211710383,0.0108457760717251
30,14,0.325,305.6073172988704,False,6000,303.6166666666667,93.14433799309677,1.2024882328025952,0.006556460335523007,0.006556460335523007,298.58823510728297,308.6450982260504,0.023507564486140664
30,14,0.525,394.85221165550075,False,6000,400.3,132.94980108397323,1.7163745515993902,-0.013609263913313161,0.013609263913313161,393.1226557836078,407.4773442163922,0.030983642992889582
30,14,0.725,506.3945073950269,False,6000,513.7563333333334,174.17676811498345,2.248612407351873,-0.014329411553025098,0.014329411553025098,504.35333604362427,523.1593306230425,0.032045348800431306
30,14,0.94,574.4806865693419,False,6000,573.0996666666666,203.63355446481037,2.6288978839041053,0.00240973775243614,0.00240973775243614,562.1064338638718,584.0928994694615,0.0220140741325634
30,14,1.0,577.9732600224038,False,6000,575.2303333333333,202.57322856696595,2.6152091354244256,0.004768397162186892,0.004768397162186892,564.2943426165614,586.1663240501052,0.02424074879506155
30,14,1.06,572.6213202696215,False,6000,573.5126666666666,207.74955953295444,2.6820352808435293,-0.0015541878128442505,0.0015541878128442505,562.2972298069297,584.7281035264035,0.0207049792609042
30,14,1.275,553.9551502023655,False,6000,559.5866666666667,198.10622109034,2.557540316876571,-0.010063707375028898,0.010063707375028898,548.891829001765,570.2815043315684,0.02862858782056965
30,14,1.675,521.405839375844,False,6000,520.539,172.34429466908432,2.2249552768907574,0.0016652726805177934,0.0016652726805177934,511.2349294674683,529.8430705325317,0.019894786764609984
30,14,1.875,506.19602920155603,False,6000,504.113,160.9048361362973,2.0772725022670424,0.004132068011648242,0.004132068011648242,495.42649287011756,512.7995071298825,0.021737909632260743
30,28,0.325,622.2222222222222,False,6000,622.9876666666667,138.12598227361883,1.7831987634142221,-0.0012286670915012498,0.0012286670915012498,615.5308843930409,630.4444489402924,0.013041952755537656
30,28,0.525,884.2105263157895,False,6000,880.7975,241.80519456600427,3.1216916386019293,0.0038749273423113327,0.0038749273423113327,867.7435570789744,893.8514429210256,0.018976769233812307
30,28,0.725,1414.2916263762593,False,6000,1425.0506666666668,457.7065850366221,5.90896660432102,-0.007549935270423707,0.007549935270423707,1400.3412072757326,1449.760126057601,0.024465081528895927
30,28,0.94,2311.9093117202115,False,6000,2289.7205,799.5491449470846,10.322135076181462,0.009690620195876118,0.009690620195876118,2246.556543495976,2332.884456504024,0.029090195131495244
30,28,1.0,2327.0231991191317,False,6000,2332.9708333333333,815.8934356473037,10.533138961806534,-0.0025493821565285625,0.0025493821565285625,2288.924524246817,2377.0171424198497,0.0210322182404723
30,28,1.06,2283.7179192872563,False,6000,2307.62,812.6683718346802,10.491503567017377,-0.010357892856165033,0.010357892856165033,2263.747797177008,2351.4922028229917,0.02882181937680739
30,28,1.275,2138.5213135312433,False,6000,2152.0376666666666,698.0993413282592,9.01242374320905,-0.0062807233092527755,0.0062807233092527755,2114.3505153576934,2189.72481797564,0.023383533868759465
30,28,1.675,1906.8400914788513,False,6000,1919.402,579.6558060938029,7.483324278445781,-0.006544699089168804,0.006544699089168804,1888.1090667767473,1950.6949332232527,0.022481650512075402
30,28,1.875,1807.5908381045112,False,6000,1807.4065,517.8655289185508,6.685615230254809,0.00010199039591325928,0.00010199039591325928,1779.4493377587057,1835.3636622412944,0.015814724110803313
30,56,0.325,1223.4657694656887,False,6000,1244.4218333333333,198.74489715628718,2.5657855894333537,-0.016840000156145833,0.016840000156145833,1233.6925165046366,1255.15115016203,0.025244274916412235
30,56,0.525,1768.421052631579,False,6000,1768.2236666666668,338.7283436448057,4.372964112749185,0.0001116295232516025,0.0001116295232516025,1749.9372916712534,1786.51004166208,0.010562527610731065
30,56,0.725,3054.5454545454545,False,6000,3056.6145,769.4652500394368,9.933753662960216,-0.0006769075572158774,0.0006769075572158774,3015.0746336966495,3098.154366303351,0.014075771121091485
30,56,0.94,8447.534913641042,False,6000,8522.762333333334,2904.182150194464,37.49283034018669,-0.00882664759969548,0.00882664759969548,8365.97898511394,8679.545681552729,0.02673075025168603
30,56,1.0,9338.353114535563,False,6000,9284.510333333334,3287.711672207051,42.44417517863216,0.005799205264376983,0.005799205264376983,9107.022001923375,9461.998664743292,0.025401400431813048
30,56,1.06,8989.099513176225,False,6000,9008.427,3093.4221571119824,39.935908324279104,-0.0021454896425063957,0.0021454896425063957,8841.42745996922,9175.42654003078,0.02030717874985344
30,56,1.275,7916.841959467577,False,6000,7948.104166666667,2468.7277581998906,31.87113831276049,-0.00393329107716022,0.00393329107716022,7814.82898496127,8081.379348372064,0.020360062535318524
30,56,1.675,6481.310154419746,False,6000,6446.594333333333,1671.6166979400593,21.580478774546947,0.00538514125309669,0.00538514125309669,6356.351487227782,6536.837179438885,0.0196588667953701
30,56,1.875,5953.263661725672,False,6000,5964.635333333334,1454.4003260460843,18.776227471650405,-0.001906515817339403,0.001906515817339403,5886.118993456506,6043.151673210161,0.014874359662851111
30,112,0.325,2454.835216497266,False,6000,2495.9241666666667,281.9254914803377,3.6396424445822966,-0.016462419298690165,0.016462419298690165,2480.7043146681526,2511.1440186651807,0.022423565414557922
30,112,0.525,3518.8536012304216,False,6000,3535.1025,474.57399782013397,6.126723967001513,-0.0045964434608553265,0.0045964434608553265,3509.482447087299,3560.722552912701,0.01175855491690303
30,112,0.725,6109.090909090909,False,6000,6101.1805,1085.167878167729,14.009457066609512,0.001296537463677499,0.001296537463677499,6042.597310475239,6159.7636895247615,0.011004141960676117
30,112,0.94,24708.503456271817,False,6000,25411.348833333333,8272.228364705301,106.79400897509414,-0.02765871979765036,0.02765871979765036,24964.76952350351,25857.928143163157,0.04445153844219529
30,112,1.0,37413.93309426031,False,6000,37277.81883333333,13261.037695650853,171.1992604956151,0.0036513472404471627,0.0036513472404471627,36561.91680540836,37993.720861258305,0.023303381313036775
30,112,1.06,34638.3768235862,False,6000,34636.5235,11478.618307669116,148.18832514358016,5.350778308330519e-05,5.350778308330519e-05,34016.84604241068,35256.200957589324,0.0182712641965872
30,112,1.275,27493.48559757256,False,6000,27363.4705,7696.9858717367215,99.36766032410033,0.004751411103812989,0.004751411103812989,26947.94586905099,27778.99513094901,0.020244204555424306
30,112,1.675,20273.107185302077,False,6000,20263.2965,4465.270090086076,57.64638898407156,0.00048416037844959276,0.00048416037844959276,20022.23724158512,20504.35575841488,0.012529566036502349
30,112,1.875,18076.944991892746,False,6000,17966.7985,3592.963621370966,46.38496089699614,0.006130557533260306,0.006130557533260306,17772.831029140332,18160.76597085967,0.017111171667236746
31,14,0.325,315.42831511301364,False,6000,315.39433333333335,94.88994599814467,1.2250239352444514,0.00010774378639318938,0.00010774378639318938,310.27166447974565,320.51700218692105,0.016619792342025486
31,14,0.525,406.6512061579928,False,6000,408.95733333333334,133.03455520415972,1.7174687225860727,-0.00563904101326101,0.00563904101326101,401.77541363439525,416.1392530322714,0.02280017279106039
31,14,0.725,519.5812435675707,False,6000,523.0353333333334,178.45023068732903,2.303782571929657,-0.006603931982471534,0.006603931982471534,513.4016315850428,532.669035081624,0.024570212743918463
31,14,0.94,587.0525186019303,False,6000,588.6721666666666,205.85412232594547,2.6575652917217707,-0.0027513583220819377,0.0027513583220819377,577.5590556860536,599.7852776472796,0.021228862260999293
31,14,1.0,590.5934444882174,False,6000,589.067,209.5514936296416,2.7052981500016386,0.002591291802490052,0.002591291802490052,577.7542850611555,600.3797149388445,0.022222525663661452
31,14,1.06,585.3395705303193,False,6000,587.71,215.03911009351677,2.776142973918179,-0.004033331863811648,0.004033331863811648,576.1010340553802,599.3189659446199,0.023325468087376344
31,14,1.275,567.0024750321702,False,6000,569.1821666666667,195.84391009549535,2.528334007519987,-0.0038295149815771126,0.0038295149815771126,558.6094606981056,579.7548726352278,0.02199618874282616
31,14,1.675,534.9612372565363,False,6000,535.2546666666667,174.2195919596664,2.249165260809465,-0.0005482052346368017,0.0005482052346368017,525.8493575158533,544.6599758174801,0.017806960290017715
