k,N,p_bias,source,signed_relative_error_percent,absolute_relative_error_percent,uncertainty_aware_error_upper_percent,top20_conservative_bound
10,28,0.94,blind2,0.4753463897130705,0.4753463897130705,3.060644706960214,False
10,28,1.0,blind2,0.9884734151092004,0.9884734151092004,3.6392701934103044,False
10,28,1.06,blind2,-1.9300492297051326,1.9300492297051326,4.283432928626252,False
10,28,1.275,blind2,1.6485823379024107,1.6485823379024107,3.6906558683563517,False
10,28,1.675,blind2,0.14160193147651148,0.14160193147651148,1.70015526707199,False
10,28,1.875,blind2,-0.26733711557704415,0.26733711557704415,1.6431189631227694,False
10,56,0.325,blind2,-1.4986970004818356,1.4986970004818356,2.334792870064406,False
10,56,0.525,blind2,-0.4499643514954762,0.4499643514954762,1.4595086158322834,False
10,56,0.725,blind2,0.9338498923499929,0.9338498923499929,2.328411560774124,False
10,56,0.94,blind2,-0.30525771730130496,0.30525771730130496,2.5611484325517964,False
10,56,1.0,blind2,-0.18592901021119698,0.18592901021119698,2.709086073356659,False
10,56,1.06,blind2,-1.4179498591940922,1.4179498591940922,3.643898548437974,False
10,56,1.275,blind2,1.4725917636018295,1.4725917636018295,3.169365371428201,False
10,56,1.675,blind2,-0.2542067191906699,0.2542067191906699,1.4283694397993152,False
10,56,1.875,blind2,-0.653275683765069,0.653275683765069,1.7206898957565997,False
10,112,0.325,blind2,-0.045686706993329385,0.045686706993329385,0.6320342512015076,False
10,112,0.525,blind2,0.11997113922642064,0.11997113922642064,0.8562962380453953,False
10,112,0.725,blind2,0.1458955808254033,0.1458955808254033,1.1366192387026741,False
10,112,0.94,blind2,0.1454211362057763,0.1454211362057763,2.1577038205563115,False
10,112,1.0,blind2,-0.8469246018003325,0.8469246018003325,3.412360429774719,False
10,112,1.06,blind2,0.3054507206061344,0.3054507206061344,2.3930219279729714,False
10,112,1.275,blind2,0.48238833333396297,0.48238833333396297,1.8091575800861293,False
10,112,1.675,blind2,-0.2759571320451487,0.2759571320451487,1.156450879462334,False
10,112,1.875,blind2,0.056357279177404775,0.056357279177404775,0.8570793454686365,False
10,128,0.3,boundary_confirmation,-0.1136519354072415,0.1136519354072415,0.5823632720330152,False
10,128,0.975,boundary_confirmation,-0.15384805293269505,0.15384805293269505,2.162581932834573,False
10,128,1.025,boundary_confirmation,-1.081795855826634,1.081795855826634,3.0486044949887936,False
10,128,1.9,boundary_confirmation,0.23426760637523827,0.23426760637523827,0.8929287393707686,False
11,10,0.3,boundary_confirmation,0.13159193891117069,0.13159193891117069,1.7828405113008428,False
11,10,0.975,boundary_confirmation,-1.0805367406579134,1.0805367406579134,3.2210180409708022,False
11,10,1.025,boundary_confirmation,-0.18938174100352223,0.18938174100352223,2.2990846244071217,False
11,10,1.9,boundary_confirmation,1.0366315496889085,1.0366315496889085,2.752547109595427,False
11,14,0.325,blind2,1.0970838907212592,1.0970838907212592,2.8345281925567845,False
11,14,0.525,blind2,0.12627982333767238,0.12627982333767238,2.074165497290692,False
11,14,0.725,blind2,0.11405238919633034,0.11405238919633034,2.395514156994216,False
11,14,0.94,blind2,-0.98948209479341,0.98948209479341,3.452768426684516,False
11,14,1.0,blind2,-0.374272926504031,0.374272926504031,2.7853990087082114,False
11,14,1.06,blind2,-1.431683135626474,1.431683135626474,3.8289215241681496,False
11,14,1.275,blind2,-0.12404319010321893,0.12404319010321893,2.35120662432603,False
11,14,1.675,blind2,0.5701988457070352,0.5701988457070352,2.5161009821272895,False
11,14,1.875,blind2,0.11781818365627582,0.11781818365627582,1.8866185726199136,False
11,28,0.325,blind2,-0.9669643449745127,0.9669643449745127,2.1573820438214986,False
11,28,0.525,blind2,0.414931559046412,0.414931559046412,1.8830140318674138,False
11,28,0.725,blind2,-0.22260713662116846,0.22260713662116846,2.0422725787547003,False
11,28,0.94,blind2,0.6758025885039645,0.6758025885039645,3.1486904683916572,False
11,28,1.0,blind2,-0.3064838243930204,0.3064838243930204,2.7950382365127813,False
11,28,1.06,blind2,-2.235390359661814,2.235390359661814,4.5610629847265605,False
11,28,1.275,blind2,0.9081602350795954,0.9081602350795954,2.9703847318607535,False
11,28,1.675,blind2,0.3360704400079042,0.3360704400079042,1.9451794264751632,False
11,28,1.875,blind2,-1.5841825205337416,1.5841825205337416,2.9635752363690093,False
11,56,0.325,blind2,-1.800126187928904,1.800126187928904,2.6262741634944686,False
11,56,0.525,blind2,-0.671312527961868,0.671312527961868,1.694266198080474,False
11,56,0.725,blind2,0.02959208765926332,0.02959208765926332,1.4326319001454424,False
11,56,0.94,blind2,-2.4530673238599134,2.4530673238599134,4.648595189055182,True
11,56,1.0,blind2,-0.5950425728002959,0.5950425728002959,3.0456980247393295,False
11,56,1.06,blind2,-2.270411757793713,2.270411757793713,4.459063779951178,False
11,56,1.275,blind2,0.9638851833471823,0.9638851833471823,2.6788267934523047,False
11,56,1.675,blind2,-1.111248763232348,1.111248763232348,2.29818799270165,False
11,56,1.875,blind2,-1.1262347843690852,1.1262347843690852,2.2067587900923447,False
11,112,0.325,blind2,0.0779127287136329,0.0779127287136329,0.6870663087127138,False
11,112,0.525,blind2,0.09184089890055427,0.09184089890055427,0.8333558434709065,False
11,112,0.725,blind2,0.10142717524348319,0.10142717524348319,1.0884085839271584,False
11,112,0.94,blind2,-0.40458810713659854,0.40458810713659854,2.330081162873354,False
11,112,1.0,blind2,-0.6026099468305863,0.6026099468305863,3.092529183238635,False
11,112,1.06,blind2,0.17776969482331462,0.17776969482331462,2.2761689604335666,False
11,112,1.275,blind2,-0.09600912672609715,0.09600912672609715,1.4041002776205458,False
11,112,1.675,blind2,-0.13994470050348143,0.13994470050348143,1.0556908147655641,False
11,112,1.875,blind2,0.2886541706204571,0.2886541706204571,1.1360444359687527,False
11,128,0.3,boundary_confirmation,0.0282004219868738,0.0282004219868738,0.5052634153311697,False
11,128,0.975,boundary_confirmation,-0.8016653231840855,0.8016653231840855,2.739033362859933,False
11,128,1.025,boundary_confirmation,-1.7164846707850634,1.7164846707850634,3.639676792667035,False
11,128,1.9,boundary_confirmation,0.26878545758213257,0.26878545758213257,0.9381739649346521,False
12,10,0.3,boundary_confirmation,1.4078194716269588,1.4078194716269588,3.085148805359572,False
12,10,0.975,boundary_confirmation,-0.8575243669325298,0.8575243669325298,2.9399753096619796,False
12,10,1.025,boundary_confirmation,-0.8923749464839648,0.8923749464839648,2.9895487767651385,False
12,10,1.9,boundary_confirmation,0.342665789355266,0.342665789355266,2.07258837454094,False
12,14,0.325,blind2,0.6989721102952754,0.6989721102952754,2.412499851826033,False
12,14,0.525,blind2,0.6224572649717294,0.6224572649717294,2.621286112818888,False
12,14,0.725,blind2,-1.4057195220887957,1.4057195220887957,3.5475172465639693,False
12,14,0.94,blind2,-0.5708002227035779,0.5708002227035779,2.996848759907722,False
12,14,1.0,blind2,0.5627810194693776,0.5627810194693776,3.148021489339903,False
12,14,1.06,blind2,-2.1983867746639425,2.1983867746639425,4.55274904133014,False
12,14,1.275,blind2,-0.5704537010788681,0.5704537010788681,2.7435135473821926,False
12,14,1.675,blind2,0.8715337951831912,0.8715337951831912,2.841936404979961,False
12,14,1.875,blind2,0.37150668143994475,0.37150668143994475,2.1751325244034447,False
12,28,0.325,blind2,-1.0216159180599618,1.0216159180599618,2.2004963543066247,False
12,28,0.525,blind2,-0.12644705185756286,0.12644705185756286,1.5719195853246881,False
12,28,0.725,blind2,0.5075434359521932,0.5075434359521932,2.4106108496276146,False
12,28,0.94,blind2,1.2993432418058657,1.2993432418058657,3.77804313163852,False
12,28,1.0,blind2,-0.014659753038942375,0.014659753038942375,2.460280420259564,False
12,28,1.06,blind2,-2.2028348502594794,2.2028348502594794,4.450236050371692,False
12,28,1.275,blind2,1.6979849006196417,1.6979849006196417,3.7281758620602456,False
12,28,1.675,blind2,-0.3100378365810235,0.3100378365810235,1.8436037865890986,False
12,28,1.875,blind2,-1.1579606993540386,1.1579606993540386,2.5821888698680295,False
12,56,0.325,blind2,-1.5400268066813672,1.5400268066813672,2.359900087503608,False
12,56,0.525,blind2,-0.6457336891101467,0.6457336891101467,1.6546937981610665,False
12,56,0.725,blind2,-0.4311206532933553,0.4311206532933553,1.8032206017598806,False
12,56,0.94,blind2,-1.1405321559701456,1.1405321559701456,3.285344865220785,False
12,56,1.0,blind2,-0.872310682466713,0.872310682466713,3.3198964110128126,False
12,56,1.06,blind2,-0.9152930575086387,0.9152930575086387,3.0862360743387995,False
12,56,1.275,blind2,1.0957894035918208,1.0957894035918208,2.8200204618682667,False
12,56,1.675,blind2,-0.5438660588528464,0.5438660588528464,1.763235371502847,False
12,56,1.875,blind2,-0.5306614438508568,0.5306614438508568,1.6492446217487133,False
12,112,0.325,blind2,-0.2500895803728795,0.2500895803728795,0.8607614102173589,False
12,112,0.525,blind2,-0.26939260362247625,0.26939260362247625,0.995541807029865,False
12,112,0.725,blind2,-0.24392179591075833,0.24392179591075833,1.2166802487129202,False
12,112,0.94,blind2,-0.34763851757863246,0.34763851757863246,2.2137076640959874,False
12,112,1.0,blind2,-0.2382633288475915,0.2382633288475915,2.6407999485924427,False
12,112,1.06,blind2,0.16820426616123088,0.16820426616123088,2.2673683695336955,False
12,112,1.275,blind2,0.6649294640527641,0.6649294640527641,2.0454631857752092,False
12,112,1.675,blind2,-0.21387202318132156,0.21387202318132156,1.160182626890427,False
12,112,1.875,blind2,0.35189835166977596,0.35189835166977596,1.2235624567342507,False
12,128,0.3,boundary_confirmation,-0.305758215436727,0.305758215436727,0.7838623100642761,False
12,128,0.975,boundary_confirmation,-0.8028076056217807,0.8028076056217807,2.704814147182999,False
12,128,1.025,boundary_confirmation,-2.1769283696149104,2.1769283696149104,4.0563233798414755,False
12,128,1.9,boundary_confirmation,0.21406813412287257,0.21406813412287257,0.9139687742104163,False
13,10,0.3,boundary_confirmation,1.2755033744497843,1.2755033744497843,2.942268005940263,False
13,10,0.975,boundary_confirmation,-1.0211391560605274,1.0211391560605274,3.0455654475681326,False
13,10,1.025,boundary_confirmation,-0.9486918654481686,0.9486918654481686,2.976368482429126,False
13,10,1.9,boundary_confirmation,1.192194376073347,1.192194376073347,2.9055330742410623,False
13,14,0.325,blind2,0.2707316881623243,0.2707316881623243,1.983845258852468,False
13,14,0.525,blind2,-0.2099895239588783,0.2099895239588783,2.1448253831216846,False
13,14,0.725,blind2,-0.889768279651266,0.889768279651266,3.0083257553391807,False
13,14,0.94,blind2,0.13550777827767385,0.13550777827767385,2.5889840338656267,False
13,14,1.0,blind2,0.1303018900991988,0.1303018900991988,2.589784934965511,False
13,14,1.06,blind2,-1.981531393934142,1.981531393934142,4.282621314257129,False
13,14,1.275,blind2,-0.6966540786890433,0.6966540786890433,2.8118621935710797,False
13,14,1.675,blind2,1.2428217147420861,1.2428217147420861,3.217585276399104,False
13,14,1.875,blind2,-0.4850061100041921,0.4850061100041921,2.2287911546822192,False
13,28,0.325,blind2,-1.100367816957539,1.100367816957539,2.275474917681708,False
13,28,0.525,blind2,0.015590800315014438,0.015590800315014438,1.4932255290121432,False
13,28,0.725,blind2,0.09652402195955836,0.09652402195955836,2.0110936122127443,False
13,28,0.94,blind2,0.7646034360555077,0.7646034360555077,3.2266248331936254,False
13,28,1.0,blind2,-0.10777662252441748,0.10777662252441748,2.475849790892659,False
13,28,1.06,blind2,-2.0986256048892065,2.0986256048892065,4.326557674748388,False
13,28,1.275,blind2,0.9456494540521342,0.9456494540521342,3.0048015195313305,False
13,28,1.675,blind2,0.4785645609828347,0.4785645609828347,2.09037066348583,False
13,28,1.875,blind2,-1.0535642343721154,1.0535642343721154,2.4943668326676494,False
13,56,0.325,blind2,-1.7098612226370409,1.7098612226370409,2.548442745575441,False
13,56,0.525,blind2,-0.2868544249402692,0.2868544249402692,1.3193867350646982,False
13,56,0.725,blind2,-0.03685225659598778,0.03685225659598778,1.3798461509204607,False
13,56,0.94,blind2,-1.6669206932698706,1.6669206932698706,3.7916469000202735,False
13,56,1.0,blind2,0.7090282900625899,0.7090282900625899,3.1706211048614374,False
13,56,1.06,blind2,-2.1553084597053793,2.1553084597053793,4.276021466817371,False
13,56,1.275,blind2,0.8042893110248056,0.8042893110248056,2.51371074671336,False
13,56,1.675,blind2,-0.751944406006491,0.751944406006491,2.0082595506109024,False
13,56,1.875,blind2,-0.9109288315974051,0.9109288315974051,2.052769521359288,False
13,112,0.325,blind2,-0.022937325646455127,0.022937325646455127,0.6250930305429558,False
13,112,0.525,blind2,0.25521700675518466,0.25521700675518466,1.0001333864047224,False
13,112,0.725,blind2,-0.3519921015266002,0.3519921015266002,1.318392175726868,False
13,112,0.94,blind2,-0.29153208386214324,0.29153208386214324,2.1959316948527263,False
13,112,1.0,blind2,0.0045282272477535175,0.0045282272477535175,2.4636479787920162,False
13,112,1.06,blind2,-0.386400227826206,0.386400227826206,2.36594994965309,False
13,112,1.275,blind2,0.1818827409083479,0.1818827409083479,1.5725677481474687,False
13,112,1.675,blind2,-0.5694380482321945,0.5694380482321945,1.5327046685263301,False
13,112,1.875,blind2,0.6425226743435666,0.6425226743435666,1.550289531516369,False
13,128,0.3,boundary_confirmation,0.0014874019310134265,0.0014874019310134265,0.4799758059419901,False
13,128,0.975,boundary_confirmation,-0.20387408993372413,0.20387408993372413,2.0828124304465234,False
13,128,1.025,boundary_confirmation,-0.9578201755451352,0.9578201755451352,2.829260850069437,False
13,128,1.9,boundary_confirmation,0.4370976399750885,0.4370976399750885,1.1603878343799279,False
14,10,0.3,boundary_confirmation,0.6293191351763312,0.6293191351763312,2.3158249795731,False
14,10,0.975,boundary_confirmation,-0.8153936295618253,0.8153936295618253,2.8156921722973904,False
14,10,1.025,boundary_confirmation,-0.6290264031474296,0.6290264031474296,2.6371780018697666,False
14,10,1.9,boundary_confirmation,0.3643118888331872,0.3643118888331872,2.074988289883972,False
14,14,0.325,blind2,0.27562854953964727,0.27562854953964727,2.0044577780875095,False
14,14,0.525,blind2,-0.518506294790207,0.518506294790207,2.401374249436472,False
14,14,0.725,blind2,-0.5751324067844932,0.5751324067844932,2.658731659706315,False
14,14,0.94,blind2,-0.582102218951051,0.582102218951051,2.8964429436404093,False
14,14,1.0,blind2,-0.8242755589357059,0.8242755589357059,3.1463202336084684,False
14,14,1.06,blind2,-1.6240881842001513,1.6240881842001513,3.8632626050056906,False
14,14,1.275,blind2,-1.3113991499690647,1.3113991499690647,3.4353043694485774,False
14,14,1.675,blind2,0.814247482368485,0.814247482368485,2.793053013051705,False
14,14,1.875,blind2,0.6875055248325909,0.6875055248325909,2.542705759657693,False
14,28,0.325,blind2,-0.6091066425227418,0.6091066425227418,1.7895103679151814,False
14,28,0.525,blind2,-0.01799208539533873,0.01799208539533873,1.4743722311638896,False
14,28,0.725,blind2,-0.17612836128442771,0.17612836128442771,1.9800600941733193,False
14,28,0.94,blind2,0.7795777295851805,0.7795777295851805,3.1571107512257557,False
14,28,1.0,blind2,-0.02740478804908903,0.02740478804908903,2.412839624691676,False
14,28,1.06,blind2,-1.9976593709266632,1.9976593709266632,4.233692593906724,False
14,28,1.275,blind2,0.2881907004151796,0.2881907004151796,2.2747891171752688,False
14,28,1.675,blind2,0.29827319397736807,0.29827319397736807,1.9408246353667336,False
14,28,1.875,blind2,-1.2816202480164163,1.2816202480164163,2.7196205754750347,False
14,56,0.325,blind2,-1.2465898687160175,1.2465898687160175,2.079324458986731,False
14,56,0.525,blind2,-0.25432539973535034,0.25432539973535034,1.273195376372116,False
14,56,0.725,blind2,0.5914570245934397,0.5914570245934397,2.0059351008867354,False
14,56,0.94,blind2,-1.576270261344458,1.576270261344458,3.690967295705261,False
14,56,1.0,blind2,-0.974350669802836,0.974350669802836,3.23671170282539,False
14,56,1.06,blind2,-1.498078179777654,1.498078179777654,3.6002715067370628,False
14,56,1.275,blind2,0.4951639186961651,0.4951639186961651,2.2351141564604493,False
14,56,1.675,blind2,-0.7636490388783518,0.7636490388783518,2.0241634572738976,False
14,56,1.875,blind2,-1.01398006351985,1.01398006351985,2.1812790507208746,False
14,112,0.325,blind2,-0.1384129166280014,0.1384129166280014,0.7397448420713881,False
14,112,0.525,blind2,0.3056208207857226,0.3056208207857226,1.0381435352972979,False
14,112,0.725,blind2,0.05901333410787015,0.05901333410787015,1.0403578043123085,False
14,112,0.94,blind2,-1.8573687013930589,1.8573687013930589,3.6978971800065374,False
14,112,1.0,blind2,-0.39252526690289546,0.39252526690289546,2.6732871901466893,False
14,112,1.06,blind2,-1.087465273281159,1.087465273281159,3.0289471801957624,False
14,112,1.275,blind2,-0.1350686865688563,0.1350686865688563,1.496333174431641,False
14,112,1.675,blind2,-0.6354977382759004,0.6354977382759004,1.6257614887928984,False
14,112,1.875,blind2,0.3061990892697353,0.3061990892697353,1.2185013338599449,False
14,128,0.3,boundary_confirmation,-0.15969530818030797,0.15969530818030797,0.6366923490783716,False
14,128,0.975,boundary_confirmation,0.5700130391371259,0.5700130391371259,2.553548003194517,False
14,128,1.025,boundary_confirmation,-1.0664884996339614,1.0664884996339614,2.898419229321425,False
14,128,1.9,boundary_confirmation,0.5597425923109111,0.5597425923109111,1.3080622660502472,False
15,10,0.3,boundary_confirmation,1.381221298909573,1.381221298909573,3.0328582070181076,False
