experiment_id,stage,regime,alpha,scale,seed,block,block_size,mean_tau,normalized_mean
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,28,200,600.335,0.9605360000000001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,29,200,568.985,0.9103760000000001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,30,200,615.98,0.985568
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,31,200,588.925,0.9422799999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,32,200,656.05,1.04968
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,33,200,618.5,0.9896
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,34,200,617.31,0.9876959999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,35,200,651.55,1.0424799999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,36,200,593.85,0.95016
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,37,200,601.825,0.9629200000000001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,38,200,624.725,0.99956
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,39,200,617.545,0.988072
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,0,200,2567.76,1.027104
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,1,200,2380.465,0.9521860000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,2,200,2401.545,0.9606180000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,3,200,2452.77,0.981108
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,4,200,2465.125,0.98605
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,5,200,2307.635,0.923054
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,6,200,2368.005,0.947202
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,7,200,2500.48,1.000192
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,8,200,2362.76,0.945104
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,9,200,2526.395,1.010558
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,10,200,2399.985,0.959994
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,11,200,2435.39,0.9741559999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,12,200,2444.305,0.977722
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,13,200,2375.41,0.9501639999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,14,200,2377.22,0.950888
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,15,200,2384.6,0.9538399999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,16,200,2356.815,0.9427260000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,17,200,2408.54,0.9634159999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,18,200,2202.585,0.881034
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,19,200,2211.53,0.8846120000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,20,200,2321.985,0.928794
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,21,200,2513.905,1.005562
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,22,200,2377.365,0.950946
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,23,200,2375.035,0.9500139999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,24,200,2443.205,0.977282
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,25,200,2215.94,0.886376
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,26,200,2597.415,1.038966
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,27,200,2423.445,0.9693780000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,28,200,2436.56,0.9746239999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,29,200,2354.385,0.9417540000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,30,200,2322.455,0.928982
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,31,200,2220.03,0.8880120000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,32,200,2534.57,1.0138280000000002
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,33,200,2361.395,0.944558
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,34,200,2366.45,0.94658
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,35,200,2202.16,0.880864
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,36,200,2589.31,1.035724
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,37,200,2561.34,1.0245360000000001
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,38,200,2305.705,0.9222819999999999
network-phase-closure-20260728,primary,fair,2.0,50,202607310050,39,200,2306.89,0.9227559999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,0,200,9594.235,0.9594235000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,1,200,9965.69,0.996569
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,2,200,9499.72,0.9499719999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,3,200,9610.135,0.9610135000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,4,200,9745.755,0.9745754999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,5,200,8893.995,0.8893995000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,6,200,9777.575,0.9777575000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,7,200,8927.56,0.892756
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,8,200,9588.76,0.9588760000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,9,200,8765.36,0.8765360000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,10,200,9999.32,0.9999319999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,11,200,9499.32,0.949932
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,12,200,10096.48,1.0096479999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,13,200,9608.205,0.9608205
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,14,200,9965.805,0.9965805
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,15,200,9116.875,0.9116875
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,16,200,9254.56,0.925456
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,17,200,9516.74,0.951674
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,18,200,8873.64,0.8873639999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,19,200,10251.435,1.0251435
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,20,200,10808.67,1.080867
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,21,200,9643.735,0.9643735000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,22,200,9363.985,0.9363985
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,23,200,9635.82,0.9635819999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,24,200,9755.305,0.9755305000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,25,200,9374.96,0.9374959999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,26,200,9866.445,0.9866444999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,27,200,9702.42,0.970242
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,28,200,9534.76,0.953476
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,29,200,9735.535,0.9735535
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,30,200,10535.37,1.0535370000000002
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,31,200,9091.955,0.9091955
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,32,200,9535.365,0.9535365
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,33,200,10372.655,1.0372655000000002
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,34,200,9275.44,0.927544
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,35,200,9304.775,0.9304775
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,36,200,9452.81,0.9452809999999999
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,37,200,9368.47,0.936847
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,38,200,9452.655,0.9452655000000001
network-phase-closure-20260728,primary,fair,2.0,100,202607310100,39,200,9282.395,0.9282395
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,0,200,38905.265,0.972631625
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,1,200,40934.735,1.023368375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,2,200,40567.13,1.0141782499999998
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,3,200,36834.11,0.92085275
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,4,200,38528.105,0.9632026250000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,5,200,41133.08,1.028327
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,6,200,38458.3,0.9614575000000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,7,200,37894.785,0.9473696250000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,8,200,41437.385,1.035934625
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,9,200,38692.405,0.967310125
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,10,200,41760.235,1.044005875
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,11,200,40085.41,1.00213525
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,12,200,37155.315,0.9288828750000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,13,200,38799.295,0.969982375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,14,200,36855.7,0.9213925
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,15,200,37288.835,0.932220875
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,16,200,38480.085,0.9620021249999999
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,17,200,38927.77,0.9731942499999999
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,18,200,43375.095,1.084377375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,19,200,38690.45,0.96726125
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,20,200,37639.4,0.9409850000000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,21,200,35241.445,0.881036125
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,22,200,40850.385,1.0212596250000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,23,200,42125.34,1.0531335
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,24,200,37009.145,0.9252286249999999
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,25,200,35335.83,0.88339575
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,26,200,43294.64,1.082366
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,27,200,41241.665,1.031041625
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,28,200,36294.305,0.9073576250000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,29,200,40842.65,1.02106625
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,30,200,36230.28,0.9057569999999999
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,31,200,38841.86,0.9710465
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,32,200,41093.66,1.0273415000000001
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,33,200,38761.085,0.969027125
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,34,200,35869.5,0.8967375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,35,200,40696.855,1.017421375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,36,200,40466.14,1.0116535
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,37,200,36857.94,0.9214485
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,38,200,41145.615,1.028640375
network-phase-closure-20260728,primary,fair,2.0,200,202607310200,39,200,39420.385,0.9855096250000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,0,200,146301.185,0.91438240625
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,1,200,148843.87,0.9302741875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,2,200,148787.655,0.92992284375
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,3,200,162429.765,1.01518603125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,4,200,144423.685,0.90264803125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,5,200,150752.62,0.942203875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,6,200,160372.51,1.0023281875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,7,200,160151.58,1.000947375
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,8,200,159938.925,0.99961828125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,9,200,146468.755,0.91542971875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,10,200,158505.425,0.99065890625
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,11,200,172420.445,1.0776277812500001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,12,200,151995.11,0.9499694375
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,13,200,155608.74,0.9725546249999999
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,14,200,162437.67,1.0152354375000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,15,200,158871.37,0.9929460625
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,16,200,152942.295,0.9558893437500001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,17,200,150031.6,0.9376975000000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,18,200,161321.55,1.0082596874999998
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,19,200,156145.17,0.9759073125000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,20,200,162304.395,1.01440246875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,21,200,156036.835,0.9752302187499999
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,22,200,146357.785,0.91473615625
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,23,200,160393.45,1.0024590625
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,24,200,155201.9,0.970011875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,25,200,147191.395,0.9199462187499999
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,26,200,156578.74,0.978617125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,27,200,158143.605,0.9883975312500001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,28,200,159942.64,0.9996415000000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,29,200,163934.525,1.02459078125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,30,200,150078.42,0.9379901250000001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,31,200,161468.395,1.00917746875
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,32,200,151003.965,0.94377478125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,33,200,156663.765,0.9791485312500001
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,34,200,142580.535,0.89112834375
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,35,200,154462.78,0.965392375
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,36,200,145967.895,0.9122993437499999
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,37,200,149421.73,0.9338858125
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,38,200,160140.485,1.0008780312499999
network-phase-closure-20260728,primary,fair,2.0,400,202607310400,39,200,161885.27,1.0117829375
